UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Trà My,27/9/2024 13:08,5.0,5 saoXem thêm,1
2,Hồng Trần,27/9/2024 10:27,10,Thoáng mát sạch sẽXem thêm,1
3,Thuý Vân,26/9/2024 11:17,10,"Khu nghỉ dưỡng sạch đẹp, thoangs mát, nhân viên lịch sự, vui vẻXem thêm",1
4,Nguyên Nguyệt,26/9/2024 10:35,10,Tốt quá 10 điểmXem thêm,1
5,Vi Hà,26/9/2024 10:14,5.0,"Dịch vụ tốt, lần sau ủng hộ tiếpXem thêm",1
6,foodee_hsr9f2vg,26/9/2024 10:06,9.6,"Không gian đẹp,thoáng mát
Dịch vụ Ok ạXem thêm",1
7,Phạm Thị lành,25/9/2024 12:48,9.6,Dịch vụ rất tốt rất ok ạXem thêm,1
8,C,25/9/2024 12:33,5.0,Không gian đẹp thoáng mátXem thêm,1
9,foodee_jvj7m0gw,25/9/2024 10:13,5.0,Dep sạch sẽ thoáng mátXem thêm,1
10,Bánh canh cá lóc diên sanh Cam lộ,25/9/2024 10:11,5.0,"Ngon,chất lượng tốt,đáng mua,lần sau sẽ ủng hộ tiếpXem thêm",1
11,Huyền Trang,5/6/2023 9:00,5.0,Mình muốn đặt bàn trước cho gia đình 4 người. Mà mình liên hệ hotline và số điện thoại 0283740 8313 không được.Xem thêm,2
12,Đức Đặng,12/9/2022 21:04,6.0,"Mọi thứ đều ổn cho tới khi ....
Mình đặt vé qua hotdeal giá 486k (t2->t6) cho mỗi người.
Rất nhiều món từ nhiều nước,chất lượng đồ ăn tạm ổn 7/10
Và đây là cái mình thực sự thất vọng,đó là thái độ phục vụ của nhân viên tại bàn,
mình có nhờ bạn refill nước lọc 1 lần thì k có vấn đề gì,sau đó tới lần 2 mình nhờ refill nước lọc thì bạn k nói gì cả.Mình còn tưởng bạn đang mang headphone nên k để ý,tầm 5p sau mình nhờ lại 2 lần thì bạn nhìn mình xong k nói gì và đi luôn.Bạn mình ngồi kế bên bắt đầu thấy sai sai nên nhờ bạn NV khác refill thì vẫn bình thường ? Mình cảm thấy bỏ gần 500k ra mà cảm giác phục vụ thua cả cô bán mì gõ đầu đường mình nữa,nên thật sự rất mất hứng nên đây có lẽ lần cuối tới đây,dù đồ ăn ngon tới mấy mà chất lượng service kém thì mình cũng next.(1/10 thái độ phục vụ)Xem thêm",2
