UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Tuyết Như,20/4/2022 19:04,10,"Đồ ăn ngon, chất lượng đáng tiền. Ăn rồi ghiền luôn đó nha. Tuần nào cũng phải ghé mới chịu được. 🥰🥰🥰",8
2,Quan_1704,20/4/2022 18:56,10,"Quán bán ngon, giá bình dân, nhân viên phục vụ dễ thương và chuyên nghiệp. Mn ghé quán ăn nhớ mua theo combo ăn cho tiện mà còn rẻ nữa nha. Combo cá viên chiên nước mắm siêu ngon 👌👌👌👌👌",8
3,Linhtong2201,20/4/2022 18:33,9.8,"Hi cả nhà, quán em phục vụ thực khách đủ các món ăn vặt, ăn no bụng luôn nhé. Từ những viên Dimsum to được nặn đủ hình dáng, với những em bánh bao thú cưng siêu yêu, chân gà hấp tàu xì chuẩn vị Hoa và cá viên chiên tự chọn, bắp xào tóp mỡ thơm ngon....và các món ăn vặt theo trend của các bạn bây giờ quán sẽ luôn cập nhật menu kịp thời ạ. Khách cứ việc ghé quán thưởng thức các món ăn, còn về chất lượng ngon và phục vụ tốt cứ để tụi em lo nhé. Mà ý quên, bên e có COMBO CÁ VIÊN CHIÊN SỐT MẮM siêu ngon, rẻ và tiện lợi. Khách lại quán nhớ oder ủng hộ tụi em nha 👉 sốt mắm tỏi, sốt bơ sa tế, sốt me chua ngọt, sốt thái chua cay, sốt bò bơ tỏi, sốt trứng muối siêu béo luôn nà 😋😋😋

Khách ăn uống trải nghiệm ở quán nếu có lỗi xảy ra cứ gọi hotline giúp em: 0788.919.558 ( bên e sẽ khắc phục và xử lý thoả đáng để khách đến quán luôn vui vẻ nhất ạ )
Xem thêm",8
4,Hạnh Hạnh Đặng,20/4/2022 13:29,10,"Đồ ăn ngon chất lượng, phần 2 người ăn bao no, cục há cảo béo ú ụ, xứng đáng với giá tiền nha mọi người",8
5,Lê Thị Thanh Huệ,20/4/2022 13:17,9.6,"Ngon ngon ngon , giá cả vừa phải , không gian mát mẻ sạch sẽ. Ăn nhiều lần lắm rồi mà nay mới lên để chia sẻ lại với các foodier , menu phong phú lắm , bạn ghiền ăn vặt sẽ tìm được cả thế giới fastfood , đồ viên , xiên que trên này. Mấy bé phục vụ dễ thương lắm ạ lại nhanh nhẹn nữa chứ. Nói chung ưng cái bụng vô cùng ấy ♥️♥️♥️♥️♥️♥️",8
6,Trí Rí,20/4/2022 10:54,3.2,"- Hôm qua đi gọi 1 dĩa dimsum nhỏ 50k.
- 1 cây chả giò tôm và 1 cây chả giò rế.

- Đây là lần đầu tiên ăn chả giò nó dở như vậy. Không cảm nhận đc gì ngoài dầu và vỏ bánh.
- Dimsum thì tạm ổn.
- Nhưng mà cái tệ nhất là đang ăn thì chạy ra tính tiền. Tôi đang bỏ miếng dimsum vào miệng mà phải mắc nghẹn. Thường thì người ta sẽ xin tính tiền khi khách ăn xong hoặc khi order xong chứ khách đang ăn ai chạy ra tính tiền bao giờ. 1 điểm cho dịch vụ.
Xem thêm",8
7,Nguyen Phuong Chau,2/5/2021 20:04,3.4,"Đi ra tận quán mua,lúc đó không đông vậy mà cũng giao nhầm hộp của người khác cho mình, không chấp nhận được. @.@",8
8,Lê Thị Thanh Huệ,22/3/2021 11:38,8.6,Cá chiên nước mắm ngon xỉu thơm nức lòng con dân,8
9,Truchoang1402,5/2/2021 21:18,3.4,h 12 viên đậu hủ là sao quán???12 vuên đậu hủ 24k????,8
10,Nguyễn Phươngg,25/2/2020 21:42,8.4,"Mặc dù no nhưng thèm ăn dimsum nên phải đi ăn thôi. Ngon, mềm, vừa miệng, giá cả hợp lý",8
11,Luan,22/8/2020 22:33,8.0,"Hôm trước bạn mình có mua cho mình một hộp ở quán. Đúng hôm mưa gió ăn ngon ghê. Có nhiều loại. Vỏ nhiều màu sắc nhưng ăn vỏ không khác vị lắm. 
Nhân cũng đa dạng, nêm nếm vừa ăn, không bị ngọt quá. Có tôm, thịt, bắp, bánh hẹ, xíu mại... nhiều vị, nói chung ăn cũng có khác chút. Giá cả phù hợp với chất lượng. Vỏ dimsum mỏng vừa, ăn ngon nhưng hấp lâu dễ nát. Tạo hình bánh cũng đẹp. Nước chấm chua ngọt, pha từ nước tương với tương ớt ngon. Có cả rau răm ăn kèm cho thơm.",11
12,An Nguyễn,2/10/2018 19:44,8.4,Nhìn hình là bít rùi lấy cho cả chục loại hên mỗi loại 1 vị nên khá okie! Thêm rau ăn kèm zới nước chấm là khỏi chê! Now giao zề tới văn phòng món vẫn còn nóng + trời mưa lạnh ăn đã khỏi bàn!,11
13,Thu Nguyen,8/3/2021 10:56,1.6,Hôm bữa đăt đơn da thanh toán qua airpay roi nhung khi nhận hàng giao thiếu phần ăn của mình,14
14,Phuoc Huynh,5/9/2020 9:48,7.6,"Ăn thì tùy món, như món bánh cuốn thì vị ướp thấm ok ngon, há cảo cũng ngon, bánh bao vàng thì hơi ngọt, còn lại thì thấy tạm tạm,giá thì hơi đắt so với mặt bằng chung của các món ăn, chủ yếu ăn lấy thưởng thức vị haha",14
